,filename,height,width,x1,y1,x2,y2,x3,y3,x4,y4,x1_new,y1_new,x2_new,y2_new,x3_new,y3_new,x4_new,y4_new,resizedfilename
7421,D:/generated_image/32917-identifyCardReverse_DSC_0035__1.png,3537,4463,276,497,4310,914,4072,3429,21,3080,1,4,30,8,29,31,0,27,32917-identifyCardReverse_DSC_0035__1.png
7422,D:/generated_image/32917-identifyCardReverse_DSC_0035__2.png,3856,4678,502,491,4485,1259,4028,3743,23,3042,3,4,30,10,27,31,0,25,32917-identifyCardReverse_DSC_0035__2.png
7423,D:/generated_image/32918-identifyCardReverse_DSC_0035__0.png,516,702,62,58,648,73,642,442,51,434,2,3,29,4,29,27,2,26,32918-identifyCardReverse_DSC_0035__0.png
7424,D:/generated_image/32918-identifyCardReverse_DSC_0035__1.png,573,742,100,62,683,127,645,494,57,435,4,3,29,7,27,27,2,24,32918-identifyCardReverse_DSC_0035__1.png
7425,D:/generated_image/32918-identifyCardReverse_DSC_0035__2.png,627,777,138,66,713,182,643,544,62,434,5,3,29,9,26,27,2,22,32918-identifyCardReverse_DSC_0035__2.png
7426,D:/generated_image/32918-identifyCardReverse_DSC_0035__3.png,675,806,176,69,738,235,637,590,68,430,6,3,29,11,25,27,2,20,32918-identifyCardReverse_DSC_0035__3.png
7427,D:/generated_image/32918-identifyCardReverse_DSC_0035__4.png,719,828,211,72,756,287,625,631,72,422,8,3,29,12,24,28,2,18,32918-identifyCardReverse_DSC_0035__4.png
7428,D:/generated_image/32918-identifyCardReverse_DSC_0035__5.png,757,844,245,75,769,336,608,668,76,411,9,3,29,14,23,28,2,17,32918-identifyCardReverse_DSC_0035__5.png
7429,D:/generated_image/32919-identifyCardReverse_DSC_0035__0.png,773,1187,14,4,1171,39,1165,747,8,747,0,0,31,1,31,30,0,30,32919-identifyCardReverse_DSC_0035__0.png
7430,D:/generated_image/32919-identifyCardReverse_DSC_0035__1.png,871,1247,80,4,1229,139,1162,844,9,744,2,0,31,5,29,31,0,27,32919-identifyCardReverse_DSC_0035__1.png
7431,D:/generated_image/32919-identifyCardReverse_DSC_0035__2.png,963,1297,144,5,1277,239,1149,936,9,735,3,0,31,7,28,31,0,24,32919-identifyCardReverse_DSC_0035__2.png
7432,D:/generated_image/32919-identifyCardReverse_DSC_0035__3.png,1047,1337,208,4,1316,337,1127,1019,9,720,4,0,31,10,26,31,0,22,32919-identifyCardReverse_DSC_0035__3.png
7433,D:/generated_image/32919-identifyCardReverse_DSC_0035__4.png,1124,1366,270,5,1345,433,1097,1097,10,701,6,0,31,12,25,31,0,19,32919-identifyCardReverse_DSC_0035__4.png
7434,D:/generated_image/32919-identifyCardReverse_DSC_0035__5.png,1191,1386,330,4,1364,524,1059,1164,10,675,7,0,31,14,24,31,0,18,32919-identifyCardReverse_DSC_0035__5.png
7435,D:/generated_image/32921-identifyCardReverse_DSC_0035__0.png,3535,4667,249,372,4552,410,4478,3127,210,3023,1,3,31,3,30,28,1,27,32921-identifyCardReverse_DSC_0035__0.png
7436,D:/generated_image/32921-identifyCardReverse_DSC_0035__1.png,3918,4944,517,387,4800,801,4490,3501,248,3025,3,3,31,6,29,28,1,24,32921-identifyCardReverse_DSC_0035__1.png
7437,D:/generated_image/32923-identifyCardReverse_DSC_0035__0.png,425,555,72,73,496,75,510,344,64,352,4,5,28,5,29,25,3,26,32923-identifyCardReverse_DSC_0035__0.png
7438,D:/generated_image/32923-identifyCardReverse_DSC_0035__1.png,471,588,102,79,524,118,515,386,70,356,5,5,28,8,28,26,3,24,32923-identifyCardReverse_DSC_0035__1.png
7439,D:/generated_image/32923-identifyCardReverse_DSC_0035__2.png,512,617,130,83,547,159,515,426,74,357,6,5,28,9,26,26,3,22,32923-identifyCardReverse_DSC_0035__2.png
7440,D:/generated_image/32923-identifyCardReverse_DSC_0035__3.png,550,641,158,87,567,200,511,463,78,355,7,5,28,11,25,26,3,20,32923-identifyCardReverse_DSC_0035__3.png
7441,D:/generated_image/32923-identifyCardReverse_DSC_0035__4.png,584,660,185,91,583,239,504,496,82,350,8,4,28,13,24,27,3,19,32923-identifyCardReverse_DSC_0035__4.png
7442,D:/generated_image/32923-identifyCardReverse_DSC_0035__5.png,614,674,210,94,593,276,493,525,85,343,9,4,28,14,23,27,4,17,32923-identifyCardReverse_DSC_0035__5.png
7443,D:/generated_image/32928-identifyCardReverse_DSC_0035__0.png,1296,982,117,49,879,33,858,1249,109,1224,3,1,28,0,27,30,3,30,32928-identifyCardReverse_DSC_0035__0.png
7444,D:/generated_image/32928-identifyCardReverse_DSC_0035__1.png,1373,1088,224,57,984,107,857,1317,114,1226,6,1,28,2,25,30,3,28,32928-identifyCardReverse_DSC_0035__1.png
7445,D:/generated_image/32928-identifyCardReverse_DSC_0035__2.png,1439,1186,329,64,1082,181,850,1375,117,1220,8,1,29,4,22,30,3,27,32928-identifyCardReverse_DSC_0035__2.png
7446,D:/generated_image/32928-identifyCardReverse_DSC_0035__3.png,1495,1275,431,71,1171,254,836,1423,119,1204,10,1,29,5,20,30,2,25,32928-identifyCardReverse_DSC_0035__3.png
7447,D:/generated_image/32928-identifyCardReverse_DSC_0035__4.png,1539,1354,531,78,1252,324,816,1459,121,1179,12,1,29,6,19,30,2,24,32928-identifyCardReverse_DSC_0035__4.png
7448,D:/generated_image/32928-identifyCardReverse_DSC_0035__5.png,1571,1423,625,84,1323,392,789,1485,122,1145,14,1,29,7,17,30,2,23,32928-identifyCardReverse_DSC_0035__5.png
7449,D:/generated_image/32930-identifyCardReverse_DSC_0035__0.png,3093,4084,1891,538,3287,549,3262,2754,1860,2745,14,5,25,5,25,28,14,28,32930-identifyCardReverse_DSC_0035__0.png
7450,D:/generated_image/32930-identifyCardReverse_DSC_0035__1.png,3428,4326,2101,696,3490,829,3273,3024,1877,2893,15,6,25,7,24,28,13,27,32930-identifyCardReverse_DSC_0035__1.png
7451,D:/generated_image/32930-identifyCardReverse_DSC_0035__2.png,3737,4534,2293,849,3666,1103,3258,3269,1879,3017,16,7,25,9,22,27,13,25,32930-identifyCardReverse_DSC_0035__2.png
7452,D:/generated_image/32930-identifyCardReverse_DSC_0035__3.png,4018,4709,2468,996,3815,1368,3219,3492,1867,3120,16,7,25,10,21,27,12,24,32930-identifyCardReverse_DSC_0035__3.png
7453,D:/generated_image/32931-identifyCardReverse_DSC_0035__0.png,982,1296,301,271,1208,286,1216,872,275,851,7,8,29,9,30,28,6,27,32931-identifyCardReverse_DSC_0035__0.png
7454,D:/generated_image/32931-identifyCardReverse_DSC_0035__1.png,1088,1373,360,295,1262,389,1218,974,283,870,8,8,29,11,28,28,6,25,32931-identifyCardReverse_DSC_0035__1.png
7455,D:/generated_image/32931-identifyCardReverse_DSC_0035__2.png,1186,1439,416,316,1306,489,1212,1067,289,883,9,8,29,13,26,28,6,23,32931-identifyCardReverse_DSC_0035__2.png
7456,D:/generated_image/32931-identifyCardReverse_DSC_0035__3.png,1275,1495,469,335,1341,584,1197,1153,294,888,10,8,28,14,25,28,6,22,32931-identifyCardReverse_DSC_0035__3.png
7457,D:/generated_image/32931-identifyCardReverse_DSC_0035__4.png,1354,1539,519,352,1366,676,1172,1230,295,888,10,8,28,15,24,29,6,20,32931-identifyCardReverse_DSC_0035__4.png
7458,D:/generated_image/32931-identifyCardReverse_DSC_0035__5.png,1423,1571,564,365,1379,761,1138,1297,295,879,11,8,28,17,23,29,6,19,32931-identifyCardReverse_DSC_0035__5.png
7459,D:/generated_image/32933-identifyCardReverse_DSC_0035__0.png,969,556,65,103,530,90,513,853,51,821,3,3,30,2,29,28,2,27,32933-identifyCardReverse_DSC_0035__0.png
7460,D:/generated_image/32933-identifyCardReverse_DSC_0035__1.png,1011,637,139,107,604,134,520,893,62,820,6,3,30,4,26,28,3,25,32933-identifyCardReverse_DSC_0035__1.png
7461,D:/generated_image/32933-identifyCardReverse_DSC_0035__2.png,1045,713,213,109,673,178,523,926,74,814,9,3,30,5,23,28,3,24,32933-identifyCardReverse_DSC_0035__2.png
7462,D:/generated_image/32933-identifyCardReverse_DSC_0035__3.png,1071,783,284,112,737,220,523,952,84,801,11,3,30,6,21,28,3,23,32933-identifyCardReverse_DSC_0035__3.png
7463,D:/generated_image/32933-identifyCardReverse_DSC_0035__4.png,1089,848,355,113,796,260,519,971,95,782,13,3,30,7,19,28,3,22,32933-identifyCardReverse_DSC_0035__4.png
7464,D:/generated_image/32933-identifyCardReverse_DSC_0035__5.png,1099,906,421,113,849,299,510,983,104,758,14,3,29,8,18,28,3,22,32933-identifyCardReverse_DSC_0035__5.png
7465,D:/generated_image/32934-identifyCardReverse_DSC_0035__0.png,426,647,7,2,643,12,638,424,0,415,0,0,31,0,31,31,0,31,32934-identifyCardReverse_DSC_0035__0.png
7466,D:/generated_image/32934-identifyCardReverse_DSC_0035__1.png,479,679,43,1,675,67,634,477,0,412,2,0,31,4,29,31,0,27,32934-identifyCardReverse_DSC_0035__1.png
7467,D:/generated_image/32934-identifyCardReverse_DSC_0035__2.png,529,707,79,1,703,122,626,527,0,407,3,0,31,7,28,31,0,24,32934-identifyCardReverse_DSC_0035__2.png
7468,D:/generated_image/32934-identifyCardReverse_DSC_0035__3.png,575,729,114,1,725,176,613,572,0,398,5,0,31,9,26,31,0,22,32934-identifyCardReverse_DSC_0035__3.png
7469,D:/generated_image/32934-identifyCardReverse_DSC_0035__4.png,616,746,149,2,743,229,596,614,0,387,6,0,31,11,25,31,0,20,32934-identifyCardReverse_DSC_0035__4.png
7470,D:/generated_image/32934-identifyCardReverse_DSC_0035__5.png,653,757,181,1,753,279,574,650,0,372,7,0,31,13,24,31,0,18,32934-identifyCardReverse_DSC_0035__5.png
7471,D:/generated_image/32937-identifyCardReverse_DSC_0035__0.png,3306,2504,179,1035,2236,1113,2149,2375,176,2288,2,10,28,10,27,22,2,22,32937-identifyCardReverse_DSC_0035__0.png
7472,D:/generated_image/32937-identifyCardReverse_DSC_0035__1.png,3502,2775,372,1041,2414,1298,2218,2549,260,2290,4,9,27,11,25,23,2,20,32937-identifyCardReverse_DSC_0035__1.png
7473,D:/generated_image/32937-identifyCardReverse_DSC_0035__2.png,3671,3025,563,1040,2575,1474,2270,2702,342,2273,5,9,27,12,24,23,3,19,32937-identifyCardReverse_DSC_0035__2.png
7474,D:/generated_image/32937-identifyCardReverse_DSC_0035__3.png,3812,3252,750,1031,2717,1639,2305,2836,422,2241,7,8,26,13,22,23,4,18,32937-identifyCardReverse_DSC_0035__3.png
7475,D:/generated_image/32937-identifyCardReverse_DSC_0035__4.png,3924,3455,931,1014,2837,1791,2323,2948,499,2190,8,8,26,14,21,24,4,17,32937-identifyCardReverse_DSC_0035__4.png
7476,D:/generated_image/32937-identifyCardReverse_DSC_0035__5.png,4006,3631,1104,989,2935,1929,2322,3037,572,2123,9,7,25,15,20,24,5,16,32937-identifyCardReverse_DSC_0035__5.png
7477,D:/generated_image/32938-identifyCardReverse_DSC_0035__0.png,736,1103,65,72,1071,74,1077,714,64,708,1,3,31,3,31,31,1,30,32938-identifyCardReverse_DSC_0035__0.png
7478,D:/generated_image/32938-identifyCardReverse_DSC_0035__1.png,828,1160,121,77,1123,166,1073,804,66,710,3,2,30,6,29,31,1,27,32938-identifyCardReverse_DSC_0035__1.png
7479,D:/generated_image/32938-identifyCardReverse_DSC_0035__2.png,912,1207,175,80,1166,256,1060,888,65,706,4,2,30,8,28,31,1,24,32938-identifyCardReverse_DSC_0035__2.png
7480,D:/generated_image/32938-identifyCardReverse_DSC_0035__3.png,990,1246,230,83,1201,345,1041,965,65,697,5,2,30,11,26,31,1,22,32938-identifyCardReverse_DSC_0035__3.png
7481,D:/generated_image/32938-identifyCardReverse_DSC_0035__4.png,1061,1275,281,85,1226,431,1012,1035,63,683,7,2,30,12,25,31,1,20,32938-identifyCardReverse_DSC_0035__4.png
7482,D:/generated_image/32938-identifyCardReverse_DSC_0035__5.png,1123,1295,332,87,1243,514,977,1097,62,663,8,2,30,14,24,31,1,18,32938-identifyCardReverse_DSC_0035__5.png
7483,D:/generated_image/32940-identifyCardReverse_DSC_0035__0.png,3093,4084,101,373,3937,466,3918,2855,48,2830,0,3,30,4,30,29,0,29,32940-identifyCardReverse_DSC_0035__0.png
7484,D:/generated_image/32940-identifyCardReverse_DSC_0035__1.png,3428,4326,331,377,4145,804,3918,3182,64,2819,2,3,30,7,28,29,0,26,32940-identifyCardReverse_DSC_0035__1.png
7485,D:/generated_image/32940-identifyCardReverse_DSC_0035__2.png,3737,4534,559,376,4320,1134,3887,3483,80,2786,3,3,30,9,27,29,0,23,32940-identifyCardReverse_DSC_0035__2.png
7486,D:/generated_image/32940-identifyCardReverse_DSC_0035__3.png,4018,4709,782,374,4464,1457,3827,3759,95,2733,5,2,30,11,26,29,0,21,32940-identifyCardReverse_DSC_0035__3.png
7487,D:/generated_image/32941-identifyCardReverse_DSC_0035__0.png,982,1296,194,191,1123,196,1138,792,171,787,4,6,27,6,28,25,4,25,32941-identifyCardReverse_DSC_0035__0.png
7488,D:/generated_image/32941-identifyCardReverse_DSC_0035__1.png,1088,1373,260,205,1185,291,1148,887,185,797,6,6,27,8,26,26,4,23,32941-identifyCardReverse_DSC_0035__1.png
7489,D:/generated_image/32941-identifyCardReverse_DSC_0035__2.png,1186,1439,324,218,1238,385,1149,975,198,802,7,5,27,10,25,26,4,21,32941-identifyCardReverse_DSC_0035__2.png
7490,D:/generated_image/32941-identifyCardReverse_DSC_0035__3.png,1275,1495,386,229,1282,475,1143,1055,210,800,8,5,27,11,24,26,4,20,32941-identifyCardReverse_DSC_0035__3.png
7491,D:/generated_image/32941-identifyCardReverse_DSC_0035__4.png,1354,1539,445,239,1316,562,1127,1128,220,792,9,5,27,13,23,26,4,18,32941-identifyCardReverse_DSC_0035__4.png
7492,D:/generated_image/32941-identifyCardReverse_DSC_0035__5.png,1423,1571,500,247,1340,644,1102,1191,228,778,10,5,27,14,22,26,4,17,32941-identifyCardReverse_DSC_0035__5.png
7493,D:/generated_image/32944-identifyCardReverse_DSC_0035__0.png,807,463,48,83,411,95,389,651,43,644,3,3,28,3,26,25,2,25,32944-identifyCardReverse_DSC_0035__0.png
7494,D:/generated_image/32944-identifyCardReverse_DSC_0035__1.png,842,531,111,86,471,130,401,682,57,645,6,3,28,4,24,25,3,24,32944-identifyCardReverse_DSC_0035__1.png
7495,D:/generated_image/32944-identifyCardReverse_DSC_0035__2.png,871,594,172,88,528,163,410,707,70,640,9,3,28,5,22,25,3,23,32944-identifyCardReverse_DSC_0035__2.png
7496,D:/generated_image/32944-identifyCardReverse_DSC_0035__3.png,893,653,232,90,580,195,414,727,82,630,11,3,28,6,20,26,4,22,32944-identifyCardReverse_DSC_0035__3.png
7497,D:/generated_image/32944-identifyCardReverse_DSC_0035__4.png,908,706,291,91,628,226,417,742,94,616,13,3,28,7,18,26,4,21,32944-identifyCardReverse_DSC_0035__4.png
7498,D:/generated_image/32944-identifyCardReverse_DSC_0035__5.png,916,755,347,91,671,255,415,750,105,597,14,3,28,8,17,26,4,20,32944-identifyCardReverse_DSC_0035__5.png
7499,D:/generated_image/32952-identifyCardReverse_DSC_0035__0.png,982,1296,308,83,841,90,816,932,288,918,7,2,20,2,20,30,7,29,32952-identifyCardReverse_DSC_0035__0.png
7500,D:/generated_image/32952-identifyCardReverse_DSC_0035__1.png,1088,1373,382,108,913,161,815,997,290,938,8,3,21,4,18,29,6,27,32952-identifyCardReverse_DSC_0035__1.png
7501,D:/generated_image/32952-identifyCardReverse_DSC_0035__2.png,1186,1439,455,132,978,231,808,1056,290,951,10,3,21,6,17,28,6,25,32952-identifyCardReverse_DSC_0035__2.png
7502,D:/generated_image/32952-identifyCardReverse_DSC_0035__3.png,1275,1495,524,155,1037,299,795,1106,289,956,11,3,22,7,17,27,6,23,32952-identifyCardReverse_DSC_0035__3.png
7503,D:/generated_image/32952-identifyCardReverse_DSC_0035__4.png,1354,1539,589,177,1087,366,776,1148,284,955,12,4,22,8,16,27,5,22,32952-identifyCardReverse_DSC_0035__4.png
7504,D:/generated_image/32952-identifyCardReverse_DSC_0035__5.png,1423,1571,649,198,1129,429,752,1181,278,946,13,4,22,9,15,26,5,21,32952-identifyCardReverse_DSC_0035__5.png
7505,D:/generated_image/32953-identifyCardReverse_DSC_0035__0.png,1098,1098,90,419,799,427,830,878,48,891,2,12,23,12,24,25,1,25,32953-identifyCardReverse_DSC_0035__0.png
7506,D:/generated_image/32953-identifyCardReverse_DSC_0035__1.png,1186,1186,147,424,852,493,844,946,65,890,3,11,22,13,22,25,1,24,32953-identifyCardReverse_DSC_0035__1.png
7507,D:/generated_image/32953-identifyCardReverse_DSC_0035__2.png,1266,1266,203,426,900,556,852,1006,81,883,5,10,22,14,21,25,2,22,32953-identifyCardReverse_DSC_0035__2.png
7508,D:/generated_image/32953-identifyCardReverse_DSC_0035__3.png,1335,1335,257,423,940,614,853,1058,95,867,6,10,22,14,20,25,2,20,32953-identifyCardReverse_DSC_0035__3.png
7509,D:/generated_image/32953-identifyCardReverse_DSC_0035__4.png,1395,1395,310,418,974,668,848,1103,110,847,7,9,22,15,19,25,2,19,32953-identifyCardReverse_DSC_0035__4.png
7510,D:/generated_image/32953-identifyCardReverse_DSC_0035__5.png,1444,1444,361,410,1000,717,837,1139,124,820,8,9,22,15,18,25,2,18,32953-identifyCardReverse_DSC_0035__5.png
7511,D:/generated_image/32956-identifyCardReverse_DSC_0035__0.png,1355,2080,46,35,2063,58,2042,1327,26,1298,0,0,31,1,31,31,0,30,32956-identifyCardReverse_DSC_0035__0.png
7512,D:/generated_image/32956-identifyCardReverse_DSC_0035__1.png,1527,2184,157,37,2166,236,2034,1498,27,1293,2,0,31,4,29,31,0,27,32956-identifyCardReverse_DSC_0035__1.png
7513,D:/generated_image/32956-identifyCardReverse_DSC_0035__2.png,1688,2272,268,39,2251,412,2010,1658,29,1279,3,0,31,7,28,31,0,24,32956-identifyCardReverse_DSC_0035__2.png
7514,D:/generated_image/32956-identifyCardReverse_DSC_0035__3.png,1836,2342,377,40,2320,585,1971,1805,30,1255,5,0,31,10,26,31,0,21,32956-identifyCardReverse_DSC_0035__3.png
7515,D:/generated_image/32956-identifyCardReverse_DSC_0035__4.png,1969,2394,482,40,2370,753,1916,1938,31,1220,6,0,31,12,25,31,0,19,32956-identifyCardReverse_DSC_0035__4.png
7516,D:/generated_image/32956-identifyCardReverse_DSC_0035__5.png,2088,2428,584,42,2403,916,1847,2057,32,1178,7,0,31,14,24,31,0,18,32956-identifyCardReverse_DSC_0035__5.png
7517,D:/generated_image/32957-identifyCardReverse_DSC_0035__0.png,3093,4084,771,579,3636,487,3867,2261,842,2577,6,5,28,5,30,23,6,26,32957-identifyCardReverse_DSC_0035__0.png
7518,D:/generated_image/32957-identifyCardReverse_DSC_0035__1.png,3428,4326,981,640,3843,798,3919,2586,878,2636,7,5,28,7,28,24,6,24,32957-identifyCardReverse_DSC_0035__1.png
7519,D:/generated_image/32957-identifyCardReverse_DSC_0035__2.png,3737,4534,1183,695,4021,1102,3940,2890,906,2675,8,5,28,9,27,24,6,22,32957-identifyCardReverse_DSC_0035__2.png
7520,D:/generated_image/32957-identifyCardReverse_DSC_0035__3.png,4018,4709,1377,746,4168,1399,3932,3173,928,2694,9,5,28,11,26,25,6,21,32957-identifyCardReverse_DSC_0035__3.png
7521,D:/generated_image/32958-identifyCardReverse_DSC_0035__0.png,2366,1694,598,703,1269,715,1259,1147,583,1123,11,9,23,9,23,15,11,15,32958-identifyCardReverse_DSC_0035__0.png
7522,D:/generated_image/32958-identifyCardReverse_DSC_0035__1.png,2498,1889,738,749,1405,819,1358,1249,686,1166,12,9,23,10,23,16,11,14,32958-identifyCardReverse_DSC_0035__1.png
7523,D:/generated_image/32958-identifyCardReverse_DSC_0035__2.png,2610,2069,872,789,1531,917,1446,1340,784,1200,13,9,23,11,22,16,12,14,32958-identifyCardReverse_DSC_0035__2.png
7524,D:/generated_image/32958-identifyCardReverse_DSC_0035__3.png,2703,2234,1001,823,1646,1008,1525,1422,877,1224,14,9,23,11,21,16,12,14,32958-identifyCardReverse_DSC_0035__3.png
7525,D:/generated_image/32958-identifyCardReverse_DSC_0035__4.png,2775,2382,1121,851,1748,1091,1591,1493,963,1240,15,9,23,12,21,17,12,14,32958-identifyCardReverse_DSC_0035__4.png
7526,D:/generated_image/32958-identifyCardReverse_DSC_0035__5.png,2826,2511,1232,873,1835,1167,1644,1554,1041,1247,15,9,23,13,20,17,13,14,32958-identifyCardReverse_DSC_0035__5.png
7527,D:/generated_image/32960-identifyCardReverse_DSC_0035__0.png,1104,1458,31,124,1447,143,1429,1026,33,1015,0,3,31,4,31,29,0,29,32960-identifyCardReverse_DSC_0035__0.png
7528,D:/generated_image/32960-identifyCardReverse_DSC_0035__1.png,1224,1545,114,125,1523,267,1428,1145,39,1013,2,3,31,6,29,29,0,26,32960-identifyCardReverse_DSC_0035__1.png
7529,D:/generated_image/32960-identifyCardReverse_DSC_0035__2.png,1334,1619,196,124,1587,389,1416,1255,43,1002,3,2,31,9,27,30,0,24,32960-identifyCardReverse_DSC_0035__2.png
7530,D:/generated_image/32960-identifyCardReverse_DSC_0035__3.png,1435,1681,277,123,1639,508,1394,1356,48,984,5,2,31,11,26,30,0,21,32960-identifyCardReverse_DSC_0035__3.png
7531,D:/generated_image/32960-identifyCardReverse_DSC_0035__4.png,1524,1731,355,121,1680,623,1361,1447,53,959,6,2,31,13,25,30,0,20,32960-identifyCardReverse_DSC_0035__4.png
7532,D:/generated_image/32960-identifyCardReverse_DSC_0035__5.png,1601,1767,431,117,1707,733,1317,1526,56,926,7,2,30,14,23,30,1,18,32960-identifyCardReverse_DSC_0035__5.png
7533,D:/generated_image/32961-identifyCardReverse_DSC_0035__0.png,403,593,26,24,574,47,573,390,3,377,1,1,30,3,30,30,0,29,32961-identifyCardReverse_DSC_0035__0.png
7534,D:/generated_image/32961-identifyCardReverse_DSC_0035__1.png,452,624,58,26,603,97,572,439,5,376,2,1,30,6,29,31,0,26,32961-identifyCardReverse_DSC_0035__1.png
7535,D:/generated_image/32961-identifyCardReverse_DSC_0035__2.png,497,651,90,26,626,145,565,483,6,371,4,1,30,9,27,31,0,23,32961-identifyCardReverse_DSC_0035__2.png
7536,D:/generated_image/32961-identifyCardReverse_DSC_0035__3.png,539,672,121,28,645,193,555,524,8,364,5,1,30,11,26,31,0,21,32961-identifyCardReverse_DSC_0035__3.png
7537,D:/generated_image/32961-identifyCardReverse_DSC_0035__4.png,577,688,151,29,658,239,540,561,9,353,7,1,30,13,25,31,0,19,32961-identifyCardReverse_DSC_0035__4.png
7538,D:/generated_image/32961-identifyCardReverse_DSC_0035__5.png,610,699,179,30,666,284,520,594,9,341,8,1,30,14,23,31,0,17,32961-identifyCardReverse_DSC_0035__5.png
7539,D:/generated_image/32963-identifyCardReverse_DSC_0035__0.png,1458,1104,144,568,862,555,874,1008,146,1032,4,12,24,12,25,22,4,22,32963-identifyCardReverse_DSC_0035__0.png
7540,D:/generated_image/32963-identifyCardReverse_DSC_0035__1.png,1545,1224,220,576,936,626,908,1078,181,1039,5,11,24,12,23,22,4,21,32963-identifyCardReverse_DSC_0035__1.png
